airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run
LFMV,10,9,9,12,departures,0.9,1.2,path2_ceiling
EKSB,10,10,10,10,departures,1.0,1.0,path2_ceiling
ESNZ,10,8,8,8,departures,0.8,0.8,path2_ceiling
LQMO,10,0,0,0,departures,0.0,0.0,path2_ceiling
LGIK,10,3,0,0,departures,0.0,0.0,path2_ceiling
LIMP,10,5,5,6,departures,0.5,0.6,path2_ceiling
EHGG,10,10,10,10,departures,1.0,1.0,path2_ceiling
LIPK,10,8,8,8,departures,0.8,0.8,path2_ceiling
DAAE,10,0,0,0,departures,0.0,0.0,path2_ceiling
LFCR,10,10,10,10,arrivals,1.0,1.0,path2_ceiling
EKOD,10,10,10,10,arrivals,1.0,1.0,path2_ceiling
EHGG,10,10,10,11,arrivals,1.0,1.1,path2_ceiling
LDSB,10,1,0,0,arrivals,0.0,0.0,path2_ceiling
LIPK,10,8,8,8,arrivals,0.8,0.8,path2_ceiling
DAAE,10,2,2,2,arrivals,0.2,0.2,path2_ceiling
LICB,9,9,9,10,departures,1.0,1.1111111111111112,path2_ceiling
EDTY,9,9,7,7,departures,0.7777777777777778,0.7777777777777778,path2_ceiling
LFCR,9,9,9,9,departures,1.0,1.0,path2_ceiling
LKPD,9,9,9,13,departures,1.0,1.4444444444444444,path2_ceiling
GMMI,9,0,0,0,departures,0.0,0.0,path2_ceiling
ESTA,9,0,0,0,departures,0.0,0.0,path2_ceiling
ESKN,9,7,7,7,departures,0.7777777777777778,0.7777777777777778,path2_ceiling
LBPD,9,0,0,0,departures,0.0,0.0,path2_ceiling
GMFK,9,0,0,0,departures,0.0,0.0,path2_ceiling
LTCO,9,0,0,0,departures,0.0,0.0,path2_ceiling
ENMS,9,0,0,0,departures,0.0,0.0,path2_ceiling
LDSB,9,0,0,0,departures,0.0,0.0,path2_ceiling
LTBR,9,6,5,6,departures,0.5555555555555556,0.6666666666666666,path2_ceiling
ENNA,9,0,0,0,departures,0.0,0.0,path2_ceiling
UUBW,9,0,0,0,arrivals,0.0,0.0,path2_ceiling
LRBV,9,9,9,9,arrivals,1.0,1.0,path2_ceiling
ESNZ,9,7,7,7,arrivals,0.7777777777777778,0.7777777777777778,path2_ceiling
EKRK,9,9,9,10,arrivals,1.0,1.1111111111111112,path2_ceiling
DAON,9,0,0,0,arrivals,0.0,0.0,path2_ceiling
LQMO,9,0,0,0,arrivals,0.0,0.0,path2_ceiling
GMMI,9,0,0,0,arrivals,0.0,0.0,path2_ceiling
LGIK,9,4,0,0,arrivals,0.0,0.0,path2_ceiling
ENAN,9,4,0,0,arrivals,0.0,0.0,path2_ceiling
URML,9,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESKN,9,7,6,7,arrivals,0.6666666666666666,0.7777777777777778,path2_ceiling
EGNR,9,8,1,1,arrivals,0.1111111111111111,0.1111111111111111,path2_ceiling
GMFK,9,0,0,0,arrivals,0.0,0.0,path2_ceiling
LTCO,9,1,0,0,arrivals,0.0,0.0,path2_ceiling
ENMS,9,0,0,0,arrivals,0.0,0.0,path2_ceiling
LTBR,9,7,7,11,arrivals,0.7777777777777778,1.2222222222222223,path2_ceiling
EPSY,8,5,5,5,departures,0.625,0.625,path2_ceiling
LSMP,8,8,7,8,departures,0.875,1.0,path2_ceiling
LQTZ,8,4,4,4,departures,0.5,0.5,path2_ceiling
LFSL,8,0,0,0,departures,0.0,0.0,path2_ceiling
LDOS,8,1,1,1,departures,0.125,0.125,path2_ceiling
EGPI,8,0,0,0,departures,0.0,0.0,path2_ceiling
ESMX,8,0,0,0,departures,0.0,0.0,path2_ceiling
EFMA,8,2,2,2,departures,0.25,0.25,path2_ceiling
LFRG,8,8,8,10,departures,1.0,1.25,path2_ceiling
EGPR,8,0,0,0,departures,0.0,0.0,path2_ceiling
BIEG,8,0,0,0,departures,0.0,0.0,path2_ceiling
DAON,8,0,0,0,departures,0.0,0.0,path2_ceiling
EDHI,8,8,0,0,departures,0.0,0.0,path2_ceiling
EDLN,8,8,3,3,departures,0.375,0.375,path2_ceiling
EFTP,8,6,5,5,departures,0.625,0.625,path2_ceiling
ENJS,8,0,0,0,departures,0.0,0.0,path2_ceiling
LFOT,8,2,2,2,departures,0.25,0.25,path2_ceiling
UBBG,8,0,0,0,departures,0.0,0.0,path2_ceiling
LGST,8,0,0,0,departures,0.0,0.0,path2_ceiling
LEBZ,8,7,7,7,departures,0.875,0.875,path2_ceiling
LFLB,8,8,7,7,arrivals,0.875,0.875,path2_ceiling
LSMP,8,8,3,5,arrivals,0.375,0.625,path2_ceiling
LQTZ,8,1,1,1,arrivals,0.125,0.125,path2_ceiling
LFSL,8,3,3,3,arrivals,0.375,0.375,path2_ceiling
LDOS,8,4,4,4,arrivals,0.5,0.5,path2_ceiling
EGPI,8,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESMX,8,3,3,3,arrivals,0.375,0.375,path2_ceiling
EBKT,8,8,7,7,arrivals,0.875,0.875,path2_ceiling
EFMA,8,2,2,2,arrivals,0.25,0.25,path2_ceiling
BIEG,8,0,0,0,arrivals,0.0,0.0,path2_ceiling
LKPD,8,8,8,13,arrivals,1.0,1.625,path2_ceiling
ESTA,8,4,3,3,arrivals,0.375,0.375,path2_ceiling
LFOT,8,8,8,8,arrivals,1.0,1.0,path2_ceiling
LGST,8,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENNA,8,0,0,0,arrivals,0.0,0.0,path2_ceiling
EDRY,7,7,0,0,departures,0.0,0.0,path2_ceiling
ENNM,7,3,0,0,departures,0.0,0.0,path2_ceiling
ESNQ,7,0,0,0,departures,0.0,0.0,path2_ceiling
LIBF,7,0,0,0,departures,0.0,0.0,path2_ceiling
LHDC,7,0,0,0,departures,0.0,0.0,path2_ceiling
EIDL,7,7,7,7,departures,1.0,1.0,path2_ceiling
LTCW,7,0,0,0,departures,0.0,0.0,path2_ceiling
BIIS,7,0,0,0,departures,0.0,0.0,path2_ceiling
EDTL,7,7,7,7,departures,1.0,1.0,path2_ceiling
EKOD,7,7,7,7,departures,1.0,1.0,path2_ceiling
OITT,7,0,0,0,departures,0.0,0.0,path2_ceiling
ESSL,7,6,6,6,departures,0.8571428571428571,0.8571428571428571,path2_ceiling
EGPL,7,0,0,0,departures,0.0,0.0,path2_ceiling
UUBW,7,0,0,0,departures,0.0,0.0,path2_ceiling
HEBA,7,1,1,1,departures,0.14285714285714285,0.14285714285714285,path2_ceiling
ESNQ,7,0,0,0,arrivals,0.0,0.0,path2_ceiling
EIDL,7,7,7,7,arrivals,1.0,1.0,path2_ceiling
LTCW,7,0,0,0,arrivals,0.0,0.0,path2_ceiling
EGPR,7,0,0,0,arrivals,0.0,0.0,path2_ceiling
BIIS,7,0,0,0,arrivals,0.0,0.0,path2_ceiling
DABB,7,1,0,0,arrivals,0.0,0.0,path2_ceiling
EDHI,7,7,0,0,arrivals,0.0,0.0,path2_ceiling
EDTL,7,7,4,5,arrivals,0.5714285714285714,0.7142857142857143,path2_ceiling
OITT,7,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENJS,7,0,0,0,arrivals,0.0,0.0,path2_ceiling
EGPL,7,0,0,0,arrivals,0.0,0.0,path2_ceiling
LEBZ,7,5,5,5,arrivals,0.7142857142857143,0.7142857142857143,path2_ceiling
EDTY,7,7,6,6,arrivals,0.8571428571428571,0.8571428571428571,path2_ceiling
LIMP,7,5,5,6,arrivals,0.7142857142857143,0.8571428571428571,path2_ceiling
EDVK,6,4,3,3,departures,0.5,0.5,path2_ceiling
EHJA,6,0,0,0,departures,0.0,0.0,path2_ceiling
HEAL,6,1,1,1,departures,0.16666666666666666,0.16666666666666666,path2_ceiling
EGPU,6,0,0,0,departures,0.0,0.0,path2_ceiling
HEMM,6,0,0,0,departures,0.0,0.0,path2_ceiling
ESNK,6,0,0,0,departures,0.0,0.0,path2_ceiling
EDHL,6,6,6,6,departures,1.0,1.0,path2_ceiling
ENDU,6,0,0,0,departures,0.0,0.0,path2_ceiling
EFKE,6,0,0,0,departures,0.0,0.0,path2_ceiling
ESOE,6,1,1,1,departures,0.16666666666666666,0.16666666666666666,path2_ceiling
ENSO,6,6,6,15,departures,1.0,2.5,path2_ceiling
EFJO,6,0,0,0,departures,0.0,0.0,path2_ceiling
LPPM,6,6,6,10,departures,1.0,1.6666666666666667,path2_ceiling
URML,6,0,0,0,departures,0.0,0.0,path2_ceiling
ENRM,6,0,0,1,departures,0.0,0.16666666666666666,path2_ceiling
LTCU,6,0,0,0,departures,0.0,0.0,path2_ceiling
EGNR,6,6,3,3,departures,0.5,0.5,path2_ceiling
LPVZ,6,6,2,3,departures,0.3333333333333333,0.5,path2_ceiling
ESKM,6,4,1,2,departures,0.16666666666666666,0.3333333333333333,path2_ceiling
ESNL,6,0,0,0,departures,0.0,0.0,path2_ceiling
EFIV,6,2,0,0,departures,0.0,0.0,path2_ceiling
DABB,6,0,0,0,departures,0.0,0.0,path2_ceiling
EDVK,6,4,4,5,arrivals,0.6666666666666666,0.8333333333333334,path2_ceiling
HEAL,6,2,2,2,arrivals,0.3333333333333333,0.3333333333333333,path2_ceiling
EDRY,6,6,0,0,arrivals,0.0,0.0,path2_ceiling
EGPU,6,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENNM,6,4,0,0,arrivals,0.0,0.0,path2_ceiling
ESNK,6,0,0,1,arrivals,0.0,0.16666666666666666,path2_ceiling
EDHL,6,6,6,6,arrivals,1.0,1.0,path2_ceiling
LHDC,6,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESOE,6,6,6,7,arrivals,1.0,1.1666666666666667,path2_ceiling
ENSO,6,6,6,6,arrivals,1.0,1.0,path2_ceiling
EFJO,6,1,1,1,arrivals,0.16666666666666666,0.16666666666666666,path2_ceiling
LFLI,6,6,0,0,arrivals,0.0,0.0,path2_ceiling
LFEC,6,0,0,0,arrivals,0.0,0.0,path2_ceiling
LWOH,6,0,0,0,arrivals,0.0,0.0,path2_ceiling
HEBA,6,5,5,5,arrivals,0.8333333333333334,0.8333333333333334,path2_ceiling
LIMZ,6,6,6,6,arrivals,1.0,1.0,path2_ceiling
ENRM,6,1,1,4,arrivals,0.16666666666666666,0.6666666666666666,path2_ceiling
EFTP,6,5,5,5,arrivals,0.8333333333333334,0.8333333333333334,path2_ceiling
ENLE,6,0,0,0,arrivals,0.0,0.0,path2_ceiling
LTCU,6,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESSL,6,6,6,7,arrivals,1.0,1.1666666666666667,path2_ceiling
LGLE,6,2,0,0,arrivals,0.0,0.0,path2_ceiling
EFIV,6,2,0,0,arrivals,0.0,0.0,path2_ceiling
ESKM,6,6,3,6,arrivals,0.5,1.0,path2_ceiling
ESNL,6,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESNX,5,0,0,0,departures,0.0,0.0,path2_ceiling
LFLB,5,3,3,4,departures,0.6,0.8,path2_ceiling
EFKI,5,0,0,0,departures,0.0,0.0,path2_ceiling
ORMM,5,3,3,3,departures,0.6,0.6,path2_ceiling
EEKE,5,1,1,1,departures,0.2,0.2,path2_ceiling
LTCM,5,0,0,0,departures,0.0,0.0,path2_ceiling
LTCL,5,0,0,0,departures,0.0,0.0,path2_ceiling
LFEC,5,0,0,0,departures,0.0,0.0,path2_ceiling
LGKY,5,2,0,0,departures,0.0,0.0,path2_ceiling
ENHE,5,0,0,0,departures,0.0,0.0,path2_ceiling
ESNG,5,0,0,0,departures,0.0,0.0,path2_ceiling
LTAW,5,0,0,0,departures,0.0,0.0,path2_ceiling
ENFB,5,1,0,0,departures,0.0,0.0,path2_ceiling
LGKC,5,0,0,0,departures,0.0,0.0,path2_ceiling
ENLE,5,2,0,0,departures,0.0,0.0,path2_ceiling
EFJY,5,0,0,0,departures,0.0,0.0,path2_ceiling
EETU,5,1,1,1,departures,0.2,0.2,path2_ceiling
LFJL,5,4,4,4,departures,0.8,0.8,path2_ceiling
EFKK,5,5,5,5,departures,1.0,1.0,path2_ceiling
LRTM,5,0,0,0,departures,0.0,0.0,path2_ceiling
EDAH,5,2,2,2,departures,0.4,0.4,path2_ceiling
LGLE,5,0,0,0,departures,0.0,0.0,path2_ceiling
EGEC,5,0,0,0,departures,0.0,0.0,path2_ceiling
ESGT,5,1,1,1,departures,0.2,0.2,path2_ceiling
ENRS,5,4,0,0,departures,0.0,0.0,path2_ceiling
DAAS,5,0,0,0,departures,0.0,0.0,path2_ceiling
ESDF,5,5,5,5,departures,1.0,1.0,path2_ceiling
EEKA,5,0,0,0,departures,0.0,0.0,path2_ceiling
LFLI,5,5,0,1,departures,0.0,0.2,path2_ceiling
LWOH,5,0,0,0,departures,0.0,0.0,path2_ceiling
LIMZ,5,5,5,5,departures,1.0,1.0,path2_ceiling
GMMZ,5,0,0,0,departures,0.0,0.0,path2_ceiling
EPSY,5,2,2,2,arrivals,0.4,0.4,path2_ceiling
LSZS,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
URMG,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
EFKI,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
HEMM,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
ORMM,5,1,1,1,arrivals,0.2,0.2,path2_ceiling
ENDU,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
EEKE,5,4,4,4,arrivals,0.8,0.8,path2_ceiling
DAAS,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
LTCM,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
LTCL,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
LFRG,5,5,5,9,arrivals,1.0,1.8,path2_ceiling
EEKA,5,0,0,1,arrivals,0.0,0.2,path2_ceiling
ENHE,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
LPPM,5,5,3,4,arrivals,0.6,0.8,path2_ceiling
ESNG,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
LTAW,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
EGVN,5,4,4,5,arrivals,0.8,1.0,path2_ceiling
GMMZ,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
LESA,5,1,0,0,arrivals,0.0,0.0,path2_ceiling
UBBG,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
LFJL,5,5,5,5,arrivals,1.0,1.0,path2_ceiling
LPVZ,5,5,1,1,arrivals,0.2,0.2,path2_ceiling
LRTM,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
EDAH,5,3,3,3,arrivals,0.6,0.6,path2_ceiling
EGEC,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENRS,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
EKDF,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
LGKC,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENOA,5,0,0,0,arrivals,0.0,0.0,path2_ceiling
LGSO,4,0,0,0,departures,0.0,0.0,path2_ceiling
LFPN,4,4,4,4,departures,1.0,1.0,path2_ceiling
LFOZ,4,4,0,0,departures,0.0,0.0,path2_ceiling
UWSG,4,0,0,0,departures,0.0,0.0,path2_ceiling
EPRA,4,2,2,2,departures,0.5,0.5,path2_ceiling
LZTT,4,0,0,0,departures,0.0,0.0,path2_ceiling
ENRO,4,0,0,0,departures,0.0,0.0,path2_ceiling
EDQG,4,4,0,0,departures,0.0,0.0,path2_ceiling
ESNV,4,0,0,0,departures,0.0,0.0,path2_ceiling
LECU,4,3,3,3,departures,0.75,0.75,path2_ceiling
ESOH,4,4,0,0,departures,0.0,0.0,path2_ceiling
ESMT,4,1,1,1,departures,0.25,0.25,path2_ceiling
URWW,4,0,0,0,departures,0.0,0.0,path2_ceiling
ENSR,4,0,0,0,departures,0.0,0.0,path2_ceiling
ENGC,4,0,0,0,departures,0.0,0.0,path2_ceiling
ESOK,4,0,0,0,departures,0.0,0.0,path2_ceiling
LSZA,4,4,4,4,departures,1.0,1.0,path2_ceiling
EKDF,4,0,0,0,departures,0.0,0.0,path2_ceiling
EDAZ,4,4,0,0,departures,0.0,0.0,path2_ceiling
ESMQ,4,4,4,4,departures,1.0,1.0,path2_ceiling
LFRT,4,3,3,3,departures,0.75,0.75,path2_ceiling
LSGL,4,3,0,0,departures,0.0,0.0,path2_ceiling
LFLW,4,0,0,0,departures,0.0,0.0,path2_ceiling
LESA,4,0,0,0,departures,0.0,0.0,path2_ceiling
LESU,4,0,0,0,departures,0.0,0.0,path2_ceiling
LFRH,4,3,3,3,departures,0.75,0.75,path2_ceiling
LGBL,4,0,0,0,departures,0.0,0.0,path2_ceiling
LTAP,4,0,0,0,departures,0.0,0.0,path2_ceiling
LJPZ,4,3,2,2,departures,0.5,0.5,path2_ceiling
LFRD,4,4,4,4,departures,1.0,1.0,path2_ceiling
LTFC,4,0,0,0,departures,0.0,0.0,path2_ceiling
LKHK,4,4,0,0,departures,0.0,0.0,path2_ceiling
ESSP,4,3,3,3,departures,0.75,0.75,path2_ceiling
LKCS,4,4,4,4,departures,1.0,1.0,path2_ceiling
ESND,4,1,0,0,departures,0.0,0.0,path2_ceiling
EFKT,4,0,0,0,departures,0.0,0.0,path2_ceiling
EPZG,4,4,4,4,departures,1.0,1.0,path2_ceiling
ESGJ,4,0,0,0,departures,0.0,0.0,path2_ceiling
LGKS,4,0,0,0,departures,0.0,0.0,path2_ceiling
LFCK,4,4,4,4,departures,1.0,1.0,path2_ceiling
LEVD,4,0,0,0,departures,0.0,0.0,path2_ceiling
ORKK,4,0,0,0,departures,0.0,0.0,path2_ceiling
LGSO,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESNX,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
EDRZ,4,4,0,0,arrivals,0.0,0.0,path2_ceiling
UWSG,4,1,1,1,arrivals,0.25,0.25,path2_ceiling
LRBM,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
LGPL,4,1,0,0,arrivals,0.0,0.0,path2_ceiling
URMO,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENXO,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
LZTT,4,1,1,1,arrivals,0.25,0.25,path2_ceiling
LEVD,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
EHLL,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
LFLX,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
LKCS,4,4,4,4,arrivals,1.0,1.0,path2_ceiling
EDQG,4,4,0,0,arrivals,0.0,0.0,path2_ceiling
ENQG,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESNV,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESDF,4,1,1,1,arrivals,0.25,0.25,path2_ceiling
ESOH,4,4,0,0,arrivals,0.0,0.0,path2_ceiling
LGKY,4,3,0,0,arrivals,0.0,0.0,path2_ceiling
ENQS,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENSR,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENGC,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESOK,4,1,1,1,arrivals,0.25,0.25,path2_ceiling
EDAZ,4,4,0,0,arrivals,0.0,0.0,path2_ceiling
EGNO,4,4,4,4,arrivals,1.0,1.0,path2_ceiling
LSGL,4,3,0,0,arrivals,0.0,0.0,path2_ceiling
EFJY,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
LFRH,4,4,4,4,arrivals,1.0,1.0,path2_ceiling
LTAP,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
EETU,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
EFKK,4,4,4,4,arrivals,1.0,1.0,path2_ceiling
LTAS,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESGJ,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
LGKS,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
LFCK,4,4,4,4,arrivals,1.0,1.0,path2_ceiling
LTFC,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
LKHK,4,4,0,0,arrivals,0.0,0.0,path2_ceiling
EFKE,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESSP,4,4,3,3,arrivals,0.75,0.75,path2_ceiling
LDLO,4,1,0,0,arrivals,0.0,0.0,path2_ceiling
ESND,4,3,0,0,arrivals,0.0,0.0,path2_ceiling
LSZA,4,4,4,5,arrivals,1.0,1.25,path2_ceiling
LZPP,4,4,4,4,arrivals,1.0,1.0,path2_ceiling
EFKT,4,1,0,0,arrivals,0.0,0.0,path2_ceiling
LFLW,4,0,0,0,arrivals,0.0,0.0,path2_ceiling
LGBL,4,1,1,1,arrivals,0.25,0.25,path2_ceiling
ESGT,4,1,1,1,arrivals,0.25,0.25,path2_ceiling
BIBD,3,0,0,0,departures,0.0,0.0,path2_ceiling
ENQO,3,0,0,0,departures,0.0,0.0,path2_ceiling
EGLK,3,3,3,3,departures,1.0,1.0,path2_ceiling
LFBI,3,0,0,0,departures,0.0,0.0,path2_ceiling
ENWS,3,0,0,0,departures,0.0,0.0,path2_ceiling
URMG,3,0,0,0,departures,0.0,0.0,path2_ceiling
LRBM,3,0,0,0,departures,0.0,0.0,path2_ceiling
EGMD,3,3,2,2,departures,0.6666666666666666,0.6666666666666666,path2_ceiling
ETAR,3,3,3,4,departures,1.0,1.3333333333333333,path2_ceiling
EDGS,3,3,3,3,departures,1.0,1.0,path2_ceiling
URMO,3,0,0,0,departures,0.0,0.0,path2_ceiling
ENXO,3,1,0,0,departures,0.0,0.0,path2_ceiling
LELN,3,0,0,0,departures,0.0,0.0,path2_ceiling
LFLS,3,3,3,3,departures,1.0,1.0,path2_ceiling
EDTM,3,3,3,3,departures,1.0,1.0,path2_ceiling
LPBJ,3,2,2,2,departures,0.6666666666666666,0.6666666666666666,path2_ceiling
ENOL,3,1,1,1,departures,0.3333333333333333,0.3333333333333333,path2_ceiling
OJAM,3,0,0,0,departures,0.0,0.0,path2_ceiling
ENSE,3,0,0,0,departures,0.0,0.0,path2_ceiling
ENOC,3,0,0,0,departures,0.0,0.0,path2_ceiling
DTTX,3,0,0,0,departures,0.0,0.0,path2_ceiling
LTBH,3,0,0,0,departures,0.0,0.0,path2_ceiling
EFKS,3,0,0,0,departures,0.0,0.0,path2_ceiling
BIHN,3,0,0,0,departures,0.0,0.0,path2_ceiling
ENSL,3,0,0,0,departures,0.0,0.0,path2_ceiling
UDSG,3,0,0,0,departures,0.0,0.0,path2_ceiling
GMMB,3,0,0,0,departures,0.0,0.0,path2_ceiling
ENWY,3,0,0,0,departures,0.0,0.0,path2_ceiling
ESOW,3,3,3,3,departures,1.0,1.0,path2_ceiling
LTAL,3,0,0,0,departures,0.0,0.0,path2_ceiling
ESNO,3,0,0,0,departures,0.0,0.0,path2_ceiling
LTAS,3,0,0,0,departures,0.0,0.0,path2_ceiling
LFHP,3,0,0,0,departures,0.0,0.0,path2_ceiling
EGNH,3,3,3,4,departures,1.0,1.3333333333333333,path2_ceiling
LGSY,3,0,0,0,departures,0.0,0.0,path2_ceiling
LSZS,3,1,0,0,departures,0.0,0.0,path2_ceiling
ESNN,3,0,0,0,departures,0.0,0.0,path2_ceiling
ENWV,3,0,0,0,departures,0.0,0.0,path2_ceiling
GMTA,3,3,3,3,departures,1.0,1.0,path2_ceiling
LDLO,3,1,0,0,departures,0.0,0.0,path2_ceiling
EKHA,3,0,0,0,departures,0.0,0.0,path2_ceiling
LRCK,3,0,0,0,departures,0.0,0.0,path2_ceiling
LFAT,3,1,1,1,departures,0.3333333333333333,0.3333333333333333,path2_ceiling
EGNO,3,3,3,4,departures,1.0,1.3333333333333333,path2_ceiling
ENOA,3,0,0,0,departures,0.0,0.0,path2_ceiling
LSZC,3,3,0,0,departures,0.0,0.0,path2_ceiling
ENQA,3,3,0,0,departures,0.0,0.0,path2_ceiling
OSDI,3,0,0,0,departures,0.0,0.0,path2_ceiling
ESUP,3,0,0,0,departures,0.0,0.0,path2_ceiling
BIBD,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
ULAA,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
LFBI,3,2,2,2,arrivals,0.6666666666666666,0.6666666666666666,path2_ceiling
LFLU,3,3,3,3,arrivals,1.0,1.0,path2_ceiling
LFOZ,3,2,0,0,arrivals,0.0,0.0,path2_ceiling
ENWS,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
EHJA,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
EPRA,3,3,3,4,arrivals,1.0,1.3333333333333333,path2_ceiling
LFMQ,3,3,0,0,arrivals,0.0,0.0,path2_ceiling
OSDI,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
LFOH,3,3,0,0,arrivals,0.0,0.0,path2_ceiling
LELN,3,1,1,1,arrivals,0.3333333333333333,0.3333333333333333,path2_ceiling
ESUP,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
GMTA,3,3,3,3,arrivals,1.0,1.0,path2_ceiling
EDTM,3,3,3,3,arrivals,1.0,1.0,path2_ceiling
OJAM,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
LECU,3,3,1,1,arrivals,0.3333333333333333,0.3333333333333333,path2_ceiling
ESMT,3,2,1,2,arrivals,0.3333333333333333,0.6666666666666666,path2_ceiling
ENOC,3,2,0,0,arrivals,0.0,0.0,path2_ceiling
DTTX,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
LTBH,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
EFKS,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENSL,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
UDSG,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
GMMB,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENWY,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESOW,3,3,3,3,arrivals,1.0,1.0,path2_ceiling
LTAL,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESNO,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
LFHP,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
EGNH,3,3,3,3,arrivals,1.0,1.0,path2_ceiling
EPZG,3,3,3,3,arrivals,1.0,1.0,path2_ceiling
LGSY,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
LFRC,3,3,2,2,arrivals,0.6666666666666666,0.6666666666666666,path2_ceiling
ESUT,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
EDGS,3,3,3,3,arrivals,1.0,1.0,path2_ceiling
ENRO,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENWV,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
LFLS,3,3,3,4,arrivals,1.0,1.3333333333333333,path2_ceiling
EKHA,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
URWW,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENFB,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
ESMQ,3,3,3,3,arrivals,1.0,1.0,path2_ceiling
BIHN,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
EHFB,3,0,0,0,arrivals,0.0,0.0,path2_ceiling
ENQA,3,2,0,0,arrivals,0.0,0.0,path2_ceiling
LFRD,3,3,3,4,arrivals,1.0,1.3333333333333333,path2_ceiling
LFQG,2,0,0,0,departures,0.0,0.0,path2_ceiling
EHPK,2,2,0,0,departures,0.0,0.0,path2_ceiling
LFLU,2,2,2,2,departures,1.0,1.0,path2_ceiling
LTAG,2,0,0,0,departures,0.0,0.0,path2_ceiling
LFRC,2,2,1,8,departures,0.5,4.0,path2_ceiling
ENQV,2,0,0,0,departures,0.0,0.0,path2_ceiling
LFMQ,2,2,2,2,departures,1.0,1.0,path2_ceiling
EGFE,2,2,2,2,departures,1.0,1.0,path2_ceiling
